id,label
2998,1
2999,3
3000,3
3001,5
3002,3
3003,3
3004,5
3005,6
3006,1
3007,3
3008,3
3009,6
3010,5
3011,3
3012,4
3013,2
3014,3
3015,5
3016,5
3017,3
3018,2
3019,4
3020,3
3021,0
3022,3
3023,5
3024,3
3025,2
3026,2
3027,4
3028,4
3029,2
3030,2
3031,4
3032,4
3033,4
3034,0
3035,6
3036,5
3037,5
3038,3
3039,2
3040,5
3041,3
3042,4
3043,6
3044,2
3045,5
3046,3
3047,3
3048,0
3049,3
3050,3
3051,6
3052,3
3053,6
3054,0
3055,4
3056,3
3057,3
3058,6
3059,3
3060,0
3061,5
3062,0
3063,4
3064,6
3065,6
3066,4
3067,4
3068,2
3069,4
3070,3
3071,2
3072,0
3073,0
3074,3
3075,5
3076,6
3077,3
3078,2
3079,4
3080,3
3081,4
3082,3
3083,0
3084,4
3085,6
3086,0
3087,2
3088,6
3089,0
3090,5
3091,3
3092,0
3093,6
3094,0
3095,6
3096,4
3097,1
3098,3
3099,3
3100,4
3101,3
3102,2
3103,2
3104,4
3105,6
3106,3
3107,6
3108,2
3109,4
3110,3
3111,3
3112,3
3113,2
3114,6
3115,3
3116,4
3117,4
3118,0
3119,4
3120,4
3121,4
3122,3
3123,3
3124,4
3125,5
3126,3
3127,6
3128,3
3129,4
3130,0
3131,5
3132,0
3133,2
3134,2
3135,2
3136,0
3137,6
3138,3
3139,6
3140,2
3141,2
3142,3
3143,2
3144,3
3145,3
3146,4
3147,3
3148,4
3149,3
3150,4
3151,2
3152,4
3153,5
3154,6
3155,6
3156,3
3157,0
3158,6
3159,6
3160,2
3161,3
3162,3
3163,6
3164,3
3165,4
3166,6
3167,6
3168,0
3169,4
3170,3
3171,6
3172,4
3173,3
3174,5
3175,3
3176,0
3177,0
3178,6
3179,0
3180,6
3181,0
3182,3
3183,3
3184,3
3185,2
3186,6
3187,3
3188,3
3189,5
3190,5
3191,5
3192,2
3193,6
3194,2
3195,6
3196,5
3197,3
3198,6
3199,3
3200,0
3201,0
3202,4
3203,5
3204,2
3205,4
3206,0
3207,3
3208,1
3209,4
3210,2
3211,2
3212,4
3213,4
3214,5
3215,2
3216,3
3217,5
3218,3
3219,2
3220,3
3221,3
3222,3
3223,1
3224,5
3225,0
3226,6
3227,0
3228,3
3229,3
3230,6
3231,3
3232,5
3233,6
3234,2
3235,6
3236,3
3237,0
3238,3
3239,6
3240,6
3241,5
3242,0
3243,4
3244,5
3245,6
3246,5
3247,0
3248,6
3249,3
3250,5
3251,3
3252,6
3253,6
3254,4
3255,6
3256,3
3257,5
3258,3
3259,3
3260,5
3261,3
3262,5
3263,0
3264,3
3265,3
3266,6
3267,4
3268,6
3269,3
3270,0
3271,4
3272,3
3273,5
3274,3
3275,6
3276,0
3277,4
3278,2
3279,6
3280,4
3281,3
3282,0
3283,5
3284,3
3285,6
3286,0
3287,2
3288,5
3289,5
3290,0
3291,3
3292,0
3293,4
3294,2
3295,4
3296,3
3297,3
3298,6
3299,5
3300,5
3301,4
3302,0
3303,2
3304,3
3305,2
3306,0
3307,2
3308,3
3309,4
3310,5
3311,2
3312,6
3313,5
3314,2
3315,0
3316,2
3317,6
3318,3
3319,6
3320,5
3321,4
3322,5
3323,3
3324,3
3325,4
3326,5
3327,2
3328,6
3329,5
3330,3
3331,4
3332,3
3333,4
3334,4
3335,3
3336,3
3337,0
3338,3
3339,0
3340,5
3341,5
3342,4
3343,5
3344,6
3345,6
3346,2
3347,3
3348,0
3349,6
3350,6
3351,6
3352,6
3353,6
3354,4
3355,2
3356,5
3357,2
3358,2
3359,0
3360,3
3361,4
3362,4
3363,4
3364,3
3365,6
3366,3
3367,2
3368,5
3369,4
3370,5
3371,6
3372,3
3373,3
3374,3
3375,6
3376,3
3377,5
3378,3
3379,5
3380,5
3381,2
3382,4
3383,3
3384,3
3385,3
3386,0
3387,3
3388,2
3389,5
3390,3
3391,2
3392,3
3393,2
3394,4
3395,3
3396,5
3397,3
3398,5
3399,3
3400,2
3401,6
3402,6
3403,6
3404,6
3405,0
3406,3
3407,2
3408,2
3409,2
3410,3
3411,6
3412,3
3413,4
3414,2
3415,6
3416,2
3417,2
3418,6
3419,2
3420,0
3421,3
3422,2
3423,3
3424,2
3425,3
3426,4
3427,5
3428,3
3429,5
3430,0
3431,0
3432,3
3433,2
3434,3
3435,3
3436,0
3437,6
3438,5
3439,3
3440,3
3441,3
3442,2
3443,2
3444,2
3445,6
3446,6
3447,5
3448,5
3449,0
3450,4
3451,3
3452,0
3453,4
3454,2
3455,3
3456,2
3457,5
3458,0
3459,5
3460,4
3461,5
3462,5
3463,0
3464,6
3465,0
3466,3
3467,2
3468,3
3469,0
3470,6
3471,3
3472,5
3473,4
3474,4
3475,2
3476,3
3477,0
3478,3
3479,4
3480,0
3481,2
3482,4
3483,0
3484,0
3485,5
3486,6
3487,4
3488,5
3489,0
3490,3
3491,3
3492,5
3493,5
3494,6
3495,5
3496,6
3497,5
3498,4
3499,2
3500,3
3501,4
3502,0
3503,0
3504,3
3505,4
3506,6
3507,5
3508,0
3509,4
3510,5
3511,0
3512,3
3513,3
3514,4
3515,3
3516,5
3517,6
3518,6
3519,4
3520,6
3521,3
3522,3
3523,0
3524,1
3525,3
3526,6
3527,5
3528,6
3529,0
3530,3
3531,4
3532,0
3533,4
3534,2
3535,5
3536,6
3537,4
3538,6
3539,3
3540,3
3541,3
3542,3
3543,6
3544,4
3545,3
3546,2
3547,3
3548,6
3549,3
3550,5
3551,5
3552,3
3553,5
3554,2
3555,5
3556,6
3557,3
3558,6
3559,5
3560,2
3561,6
3562,4
3563,4
3564,3
3565,4
3566,4
3567,0
3568,3
3569,5
3570,5
3571,3
3572,5
3573,2
3574,3
3575,0
3576,3
3577,6
3578,4
3579,4
3580,3
3581,3
3582,4
3583,3
3584,0
3585,0
3586,4
3587,2
3588,2
3589,0
3590,4
3591,1
3592,4
3593,0
3594,6
3595,6
3596,2
3597,6
3598,0
3599,6
3600,3
3601,4
3602,3
3603,4
3604,4
3605,3
3606,2
3607,6
3608,2
3609,3
3610,3
3611,3
3612,4
3613,5
3614,2
3615,3
3616,0
3617,4
3618,6
3619,2
3620,5
3621,6
3622,0
3623,3
3624,6
3625,0
3626,3
3627,6
3628,2
3629,2
3630,5
3631,1
3632,6
3633,5
3634,6
3635,3
3636,3
3637,0
3638,4
3639,4
3640,6
3641,3
3642,2
3643,4
3644,0
3645,3
3646,5
3647,2
3648,2
3649,6
3650,2
3651,3
3652,6
3653,6
3654,0
3655,5
3656,3
3657,4
3658,6
3659,6
3660,6
3661,4
3662,2
3663,5
3664,3
3665,4
3666,4
3667,0
3668,3
3669,2
3670,0
3671,3
3672,2
3673,0
3674,6
3675,2
3676,3
3677,0
3678,4
3679,4
3680,2
3681,2
3682,0
3683,3
3684,4
3685,2
3686,0
3687,3
3688,0
3689,4
3690,3
3691,2
3692,4
3693,3
3694,0
3695,4
3696,3
3697,2
3698,4
3699,6
3700,6
3701,5
3702,4
3703,3
3704,6
3705,0
3706,4
3707,0
3708,2
3709,2
3710,2
3711,2
3712,6
3713,3
3714,6
3715,3
3716,3
3717,2
3718,4
3719,4
3720,4
3721,4
3722,6
3723,3
3724,4
3725,5
3726,4
3727,2
3728,0
3729,4
3730,3
3731,4
3732,2
3733,3
3734,3
3735,3
3736,4
3737,4
3738,6
3739,6
3740,5
3741,2
3742,4
3743,3
3744,6
3745,3
3746,3
3747,3
3748,6
3749,4
3750,5
3751,6
3752,4
3753,3
3754,4
3755,3
3756,5
3757,6
3758,4
3759,0
3760,2
3761,2
3762,6
3763,4
3764,5
3765,4
3766,4
3767,6
3768,2
3769,5
3770,5
3771,2
3772,2
3773,3
3774,2
3775,3
3776,5
3777,5
3778,4
3779,2
3780,3
3781,1
3782,2
3783,0
3784,3
3785,4
3786,4
3787,2
3788,6
3789,4
3790,4
3791,5
3792,3
3793,2
3794,5
3795,5
3796,5
3797,4
3798,3
3799,4
3800,4
3801,0
3802,3
3803,3
3804,3
3805,6
3806,3
3807,4
3808,2
3809,4
3810,0
3811,3
3812,4
3813,5
3814,0
3815,5
3816,3
3817,0
3818,3
3819,4
3820,5
3821,3
3822,5
3823,5
3824,2
3825,3
3826,6
3827,3
3828,4
3829,6
3830,3
3831,2
3832,4
3833,3
3834,5
3835,4
3836,4
3837,6
3838,3
3839,3
3840,3
3841,0
3842,0
3843,3
3844,6
3845,5
3846,4
3847,3
3848,0
3849,5
3850,5
3851,3
3852,2
3853,2
3854,2
3855,6
3856,2
3857,2
3858,6
3859,4
3860,2
3861,4
3862,2
3863,3
3864,6
3865,5
3866,5
3867,4
3868,4
3869,6
3870,6
3871,6
3872,6
3873,4
3874,3
3875,4
3876,2
3877,4
3878,6
3879,2
3880,6
3881,3
3882,5
3883,5
3884,3
3885,3
3886,6
3887,2
3888,5
3889,2
3890,6
3891,4
3892,0
3893,0
3894,6
3895,3
3896,6
3897,4
3898,4
3899,3
3900,6
3901,3
3902,0
3903,3
3904,1
3905,5
3906,6
3907,3
3908,4
3909,3
3910,2
3911,5
3912,2
3913,6
3914,2
3915,6
3916,3
3917,4
3918,6
3919,3
3920,0
3921,3
3922,1
3923,4
3924,4
3925,3
3926,6
3927,3
3928,0
3929,3
3930,3
3931,4
3932,2
3933,5
3934,2
3935,0
3936,5
3937,5
3938,4
3939,6
3940,3
3941,6
3942,0
3943,6
3944,4
3945,4
3946,3
3947,6
3948,3
3949,3
3950,2
3951,0
3952,2
3953,3
3954,4
3955,4
3956,5
3957,3
3958,3
3959,3
3960,3
3961,3
3962,5
3963,0
3964,2
3965,2
3966,3
3967,2
3968,3
3969,4
3970,4
3971,0
3972,5
3973,6
3974,5
3975,4
3976,3
3977,6
3978,2
3979,0
3980,3
3981,2
3982,4
3983,2
3984,0
3985,2
3986,0
3987,3
3988,2
3989,3
3990,5
3991,6
3992,5
3993,4
3994,4
3995,4
3996,5
3997,0
3998,0
3999,6
4000,2
4001,3
4002,6
4003,6
4004,2
4005,5
4006,4
4007,5
4008,2
4009,0
4010,3
4011,3
4012,5
4013,4
4014,3
4015,0
4016,3
4017,5
4018,6
4019,6
4020,5
4021,3
4022,6
4023,3
4024,6
4025,3
4026,2
4027,0
4028,4
4029,6
4030,2
4031,0
4032,5
4033,3
4034,0
4035,6
4036,0
4037,3
4038,0
4039,5
4040,6
4041,3
4042,3
4043,6
4044,5
4045,0
4046,5
4047,6
4048,3
4049,0
4050,6
4051,4
4052,0
4053,2
4054,5
4055,6
4056,4
4057,1
4058,2
4059,4
4060,4
4061,3
4062,4
4063,4
4064,6
4065,0
4066,6
4067,2
4068,6
4069,6
4070,4
4071,5
4072,6
4073,3
4074,0
4075,3
4076,4
4077,6
4078,3
4079,2
4080,5
4081,3
4082,2
4083,4
4084,3
4085,6
4086,3
4087,3
4088,2
4089,4
4090,4
4091,0
4092,0
4093,0
4094,4
4095,0
4096,3
4097,6
4098,3
4099,3
4100,6
4101,5
4102,3
4103,3
4104,3
4105,5
4106,0
4107,3
4108,3
4109,0
4110,4
4111,4
4112,6
4113,6
4114,2
4115,3
4116,6
4117,4
4118,2
4119,5
4120,4
4121,6
4122,0
4123,4
4124,4
4125,2
4126,5
4127,2
4128,2
4129,4
4130,2
4131,3
4132,0
4133,2
4134,0
4135,3
4136,2
4137,5
4138,3
4139,2
4140,2
4141,6
4142,5
4143,4
4144,6
4145,6
4146,3
4147,6
4148,6
4149,3
4150,3
4151,6
4152,6
4153,6
4154,3
4155,3
4156,6
4157,2
4158,6
4159,2
4160,5
4161,2
4162,0
4163,4
4164,2
4165,3
4166,5
4167,4
4168,5
4169,2
4170,5
4171,5
4172,4
4173,5
4174,6
4175,2
4176,0
4177,4
4178,3
4179,3
4180,2
4181,3
4182,3
4183,2
4184,6
4185,3
4186,6
4187,4
4188,5
4189,1
4190,2
4191,3
4192,3
4193,5
4194,2
4195,2
4196,6
4197,3
4198,3
4199,6
4200,0
4201,5
4202,0
4203,3
4204,2
4205,2
4206,0
4207,2
4208,6
4209,3
4210,6
4211,4
4212,0
4213,0
4214,2
4215,6
4216,6
4217,4
4218,2
4219,5
4220,5
4221,2
4222,0
4223,2
4224,0
4225,5
4226,3
4227,0
4228,6
4229,3
4230,0
4231,3
4232,0
4233,3
4234,4
4235,2
4236,3
4237,3
4238,3
4239,6
4240,3
4241,0
4242,6
4243,5
4244,5
4245,3
4246,0
4247,6
4248,4
4249,4
4250,4
4251,3
4252,2
4253,2
4254,4
4255,3
4256,6
4257,2
4258,2
4259,5
4260,2
4261,6
4262,6
4263,3
4264,4
4265,4
4266,3
4267,3
4268,0
4269,3
4270,4
4271,3
4272,6
4273,6
4274,5
4275,3
4276,4
4277,6
4278,2
4279,4
4280,4
4281,3
4282,3
4283,6
4284,6
4285,2
4286,3
4287,0
4288,5
4289,3
4290,5
4291,3
4292,2
4293,6
4294,2
4295,0
4296,3
4297,2
4298,5
4299,0
4300,3
4301,3
4302,3
4303,5
4304,2
4305,2
4306,1
4307,4
4308,4
4309,6
4310,6
4311,2
4312,3
4313,2
4314,4
4315,6
4316,6
4317,6
4318,4
4319,2
4320,5
4321,3
4322,6
4323,1
4324,3
4325,3
4326,4
4327,6
4328,3
4329,2
4330,3
4331,6
4332,0
4333,5
4334,4
4335,6
4336,5
4337,3
4338,0
4339,4
4340,3
4341,3
4342,2
4343,3
4344,4
4345,3
4346,5
4347,0
4348,5
4349,4
4350,5
4351,3
4352,4
4353,3
4354,2
4355,0
4356,2
4357,6
4358,4
4359,3
4360,5
4361,4
4362,2
4363,5
4364,2
4365,3
4366,3
4367,5
4368,5
4369,3
4370,3
4371,4
4372,6
4373,6
4374,5
4375,5
4376,4
4377,2
4378,0
4379,4
4380,3
4381,5
4382,2
4383,5
4384,3
4385,3
4386,4
4387,6
4388,6
4389,3
4390,4
4391,0
4392,4
4393,4
4394,5
4395,3
4396,3
4397,3
4398,5
4399,4
4400,5
4401,2
4402,5
4403,0
4404,5
4405,3
4406,4
4407,0
4408,3
4409,2
4410,6
4411,0
4412,5
4413,3
4414,4
4415,6
4416,0
4417,5
4418,2
4419,5
4420,2
4421,3
4422,6
4423,2
4424,3
4425,4
4426,6
4427,3
4428,3
4429,4
4430,5
4431,3
4432,4
4433,4
4434,5
4435,3
4436,2
4437,6
4438,6
4439,5
4440,4
4441,4
4442,3
4443,3
4444,2
4445,0
4446,2
4447,5
4448,3
4449,2
4450,6
4451,3
4452,2
4453,3
4454,6
4455,4
4456,3
4457,4
4458,3
4459,0
4460,4
4461,2
4462,5
4463,6
4464,6
4465,2
4466,0
4467,4
4468,4
4469,2
4470,2
4471,3
4472,4
4473,4
4474,3
4475,4
4476,6
4477,6
4478,6
4479,4
4480,5
4481,4
4482,5
4483,4
4484,4
4485,5
4486,4
4487,5
4488,5
4489,4
4490,2
4491,2
4492,6
4493,5
4494,5
4495,4
4496,3
4497,6
4498,5
4499,4
4500,6
4501,5
4502,6
4503,5
4504,3
4505,5
4506,3
4507,3
4508,6
4509,5
4510,0
4511,4
4512,5
4513,4
4514,4
4515,5
4516,0
4517,5
4518,4
4519,5
4520,4
4521,6
4522,4
4523,5
4524,6
4525,3
4526,6
4527,4
4528,1
4529,2
4530,6
4531,3
4532,3
4533,2
4534,3
4535,4
4536,4
4537,2
4538,5
4539,6
4540,0
4541,2
4542,3
4543,3
4544,4
4545,2
4546,5
4547,4
4548,3
4549,3
4550,4
4551,0
4552,2
4553,6
4554,2
4555,0
4556,6
4557,2
4558,3
4559,3
4560,3
4561,2
4562,2
4563,3
4564,6
4565,3
4566,3
4567,0
4568,2
4569,2
4570,4
4571,3
4572,3
4573,3
4574,5
4575,0
4576,5
4577,2
4578,3
4579,5
4580,5
4581,6
4582,3
4583,5
4584,0
4585,4
4586,3
4587,6
4588,3
4589,0
4590,3
4591,4
4592,3
4593,3
4594,0
4595,3
4596,6
4597,4
4598,6
4599,4
4600,4
4601,3
4602,0
4603,2
4604,4
4605,3
4606,3
4607,6
4608,3
4609,3
4610,6
4611,0
4612,2
4613,3
4614,0
4615,2
4616,3
4617,2
4618,6
4619,5
4620,2
4621,2
4622,6
4623,6
4624,6
4625,2
4626,6
4627,3
4628,5
4629,6
4630,4
4631,4
4632,6
4633,6
4634,6
4635,6
4636,4
4637,0
4638,0
4639,3
4640,0
4641,6
4642,4
4643,3
4644,4
4645,3
4646,6
4647,6
4648,0
4649,4
4650,5
4651,3
4652,3
4653,0
4654,4
4655,5
4656,0
4657,6
4658,6
4659,4
4660,5
4661,4
4662,4
4663,6
4664,6
4665,3
4666,3
4667,0
4668,2
4669,0
4670,3
4671,4
4672,2
4673,2
4674,4
4675,3
4676,6
4677,3
4678,6
4679,6
4680,0
4681,3
4682,3
4683,5
4684,2
4685,5
4686,2
4687,0
4688,0
4689,3
4690,5
4691,1
4692,5
4693,2
4694,1
4695,4
4696,3
4697,4
4698,4
4699,4
4700,3
4701,0
4702,2
4703,4
4704,5
4705,5
4706,4
4707,3
4708,3
4709,2
4710,2
4711,3
4712,6
4713,3
4714,3
4715,6
4716,6
4717,3
4718,6
4719,0
4720,4
4721,3
4722,3
4723,6
4724,4
4725,2
4726,4
4727,5
4728,3
4729,0
4730,5
4731,1
4732,0
4733,6
4734,3
4735,4
4736,3
4737,5
4738,4
4739,4
4740,6
4741,4
4742,5
4743,4
4744,3
4745,3
4746,3
4747,1
4748,3
4749,4
4750,4
4751,5
4752,1
4753,6
4754,5
4755,4
4756,0
4757,0
4758,6
4759,4
4760,0
4761,4
4762,3
4763,3
4764,3
4765,3
4766,4
4767,6
4768,3
4769,4
4770,4
4771,2
4772,4
4773,4
4774,6
4775,3
4776,3
4777,0
4778,2
4779,3
4780,2
4781,3
4782,6
4783,6
4784,6
4785,5
4786,4
4787,0
4788,3
4789,6
4790,3
4791,0
4792,3
4793,4
4794,6
4795,3
4796,3
4797,3
4798,4
4799,4
4800,5
4801,3
4802,3
4803,3
4804,4
4805,6
4806,3
4807,5
4808,4
4809,6
4810,0
4811,6
4812,4
4813,4
4814,3
4815,3
4816,4
4817,5
4818,6
4819,3
4820,0
4821,2
4822,0
4823,2
4824,4
4825,3
4826,4
4827,4
4828,2
4829,3
4830,3
4831,4
4832,2
4833,3
4834,6
4835,4
4836,5
4837,4
4838,4
4839,6
4840,5
4841,4
4842,4
4843,3
4844,6
4845,4
4846,4
4847,5
4848,2
4849,4
4850,2
4851,4
4852,2
4853,6
4854,6
4855,4
4856,6
4857,0
4858,0
4859,3
4860,3
4861,3
4862,3
4863,6
4864,3
4865,3
4866,3
4867,3
4868,6
4869,3
4870,3
4871,2
4872,4
4873,2
4874,0
4875,3
4876,4
4877,6
4878,0
4879,3
4880,2
4881,2
4882,3
4883,0
4884,4
4885,5
4886,5
4887,4
4888,3
4889,3
4890,4
4891,5
4892,2
4893,6
4894,3
4895,2
4896,3
4897,3
4898,0
4899,2
4900,5
4901,3
4902,3
4903,5
4904,3
4905,3
4906,4
4907,2
4908,5
4909,0
4910,4
4911,5
4912,4
4913,0
4914,4
4915,3
4916,5
4917,3
4918,2
4919,4
4920,0
4921,6
4922,6
4923,3
4924,3
4925,6
4926,0
4927,3
4928,4
4929,0
4930,3
4931,6
4932,5
4933,3
4934,4
4935,4
4936,0
4937,3
4938,0
4939,6
4940,2
4941,4
4942,0
4943,5
4944,5
4945,0
4946,0
4947,4
4948,4
4949,4
4950,2
4951,3
4952,5
4953,0
4954,2
4955,3
4956,3
4957,6
4958,2
4959,2
4960,0
4961,3
4962,4
4963,2
4964,2
4965,6
4966,3
4967,6
4968,4
4969,5
4970,4
4971,0
4972,2
4973,6
4974,5
4975,5
4976,0
4977,3
4978,3
4979,0
4980,0
4981,0
4982,4
4983,3
4984,3
4985,4
4986,4
4987,3
4988,3
4989,0
4990,0
4991,2
4992,3
4993,6
4994,3
4995,0
4996,3
4997,6
4998,3
4999,4
5000,2
5001,4
5002,3
5003,6
5004,2
5005,4
5006,5
5007,3
5008,0
5009,3
5010,5
5011,2
5012,5
5013,2
5014,3
5015,6
5016,4
5017,3
5018,6
5019,3
5020,6
5021,2
5022,3
5023,6
5024,4
5025,5
5026,6
5027,6
5028,3
5029,4
5030,4
5031,2
5032,0
5033,2
5034,4
5035,6
5036,6
5037,5
5038,6
5039,0
5040,6
5041,3
5042,6
5043,2
5044,4
5045,2
5046,3
5047,6
5048,0
5049,4
5050,3
5051,3
5052,5
5053,4
5054,4
5055,0
5056,6
5057,0
5058,2
5059,4
5060,2
5061,4
5062,3
5063,0
5064,3
5065,3
5066,2
5067,2
5068,0
5069,4
5070,3
5071,6
5072,4
5073,3
5074,3
5075,3
5076,4
5077,4
5078,4
5079,6
5080,2
5081,3
5082,3
5083,0
5084,3
5085,3
5086,6
5087,5
5088,3
5089,5
5090,3
5091,0
5092,4
5093,3
5094,2
5095,3
5096,3
5097,5
5098,2
5099,4
5100,4
5101,0
5102,6
5103,2
5104,3
5105,6
5106,6
5107,6
5108,6
5109,0
5110,6
5111,3
5112,3
5113,5
5114,2
5115,6
5116,6
5117,0
5118,4
5119,6
5120,6
5121,4
5122,0
5123,3
5124,2
5125,3
5126,2
5127,5
5128,0
5129,0
5130,1
5131,3
5132,3
5133,4
5134,4
5135,4
5136,4
5137,4
5138,6
5139,5
5140,6
5141,4
5142,2
5143,3
5144,4
5145,4
5146,0
5147,5
5148,3
5149,6
5150,2
5151,4
5152,6
5153,0
5154,3
5155,5
5156,6
5157,6
5158,2
5159,2
5160,3
5161,3
5162,3
5163,4
5164,4
5165,3
5166,2
5167,4
5168,2
5169,4
5170,3
5171,3
5172,4
5173,4
5174,0
5175,2
5176,0
5177,3
5178,2
5179,5
5180,4
5181,3
5182,4
5183,3
5184,2
5185,0
5186,3
5187,4
5188,4
5189,3
5190,0
5191,6
5192,6
5193,0
5194,2
5195,4
5196,3
5197,5
5198,3
5199,4
5200,6
5201,3
5202,6
5203,6
5204,3
5205,6
5206,2
5207,2
5208,3
5209,3
5210,2
5211,0
5212,6
5213,5
5214,3
5215,5
5216,2
5217,3
5218,4
5219,2
5220,0
5221,3
5222,4
5223,6
5224,2
5225,3
5226,5
5227,2
5228,4
5229,5
5230,6
5231,4
5232,6
5233,5
5234,3
5235,3
5236,5
5237,3
5238,6
5239,0
5240,6
5241,6
5242,4
5243,3
5244,4
5245,0
5246,5
5247,2
5248,2
5249,3
5250,6
5251,5
5252,6
5253,3
5254,4
5255,4
5256,3
5257,2
5258,3
5259,4
5260,6
5261,3
5262,5
5263,0
5264,6
5265,3
5266,3
5267,3
5268,0
5269,4
5270,0
5271,5
5272,5
5273,3
5274,2
5275,5
5276,3
5277,0
5278,5
5279,3
5280,4
5281,3
5282,3
5283,6
5284,3
5285,0
5286,0
5287,5
5288,2
5289,3
5290,3
5291,4
5292,2
5293,5
5294,3
5295,2
5296,5
5297,6
5298,0
5299,2
5300,0
5301,6
5302,6
5303,6
5304,6
5305,6
5306,3
5307,2
5308,0
5309,6
5310,5
5311,2
5312,2
5313,4
5314,0
5315,3
5316,3
5317,3
5318,3
5319,3
5320,3
5321,3
5322,6
5323,4
5324,3
5325,3
5326,3
5327,3
5328,4
5329,5
5330,3
5331,3
5332,4
5333,3
5334,4
5335,4
5336,0
5337,4
5338,4
5339,3
5340,4
5341,5
5342,0
5343,0
5344,3
5345,5
5346,3
5347,3
5348,4
5349,5
5350,3
5351,5
5352,4
5353,6
5354,3
5355,2
5356,3
5357,3
5358,6
5359,3
5360,4
5361,3
5362,4
5363,6
5364,4
5365,3
5366,4
5367,3
5368,5
5369,3
5370,2
5371,6
5372,6
5373,6
5374,0
5375,3
5376,4
5377,3
5378,5
5379,4
5380,6
5381,4
5382,0
5383,3
5384,0
5385,3
5386,3
5387,4
5388,3
5389,2
5390,3
5391,6
5392,6
5393,6
5394,6
5395,2
5396,5
5397,3
5398,3
5399,3
5400,5
5401,4
5402,5
5403,3
5404,5
5405,6
5406,5
5407,2
5408,5
5409,0
5410,6
5411,4
5412,3
5413,4
5414,2
5415,3
5416,5
5417,4
5418,3
5419,3
5420,3
5421,6
5422,1
5423,2
5424,3
5425,4
5426,6
5427,3
5428,0
5429,4
5430,2
5431,2
5432,5
5433,2
5434,3
5435,0
5436,3
5437,0
5438,2
5439,3
5440,6
5441,3
5442,3
5443,5
5444,2
5445,6
5446,4
5447,6
5448,6
5449,2
5450,6
5451,1
5452,1
5453,2
5454,6
5455,3
5456,5
5457,0
5458,2
5459,3
5460,6
5461,0
5462,4
5463,4
5464,6
5465,3
5466,3
5467,0
5468,6
5469,0
5470,3
5471,3
5472,0
5473,3
5474,0
5475,6
5476,2
5477,6
5478,4
5479,3
5480,6
5481,6
5482,2
5483,4
5484,4
5485,3
5486,3
5487,4
5488,2
5489,3
5490,3
5491,4
5492,2
5493,4
5494,3
5495,0
5496,5
5497,4
5498,0
5499,5
5500,3
5501,3
5502,4
5503,2
5504,6
5505,3
5506,4
5507,5
5508,6
5509,1
5510,5
5511,3
5512,6
5513,3
5514,3
5515,6
5516,4
5517,4
5518,4
5519,2
5520,3
5521,3
5522,0
5523,4
5524,4
5525,4
5526,5
5527,3
5528,3
5529,3
5530,6
5531,6
5532,4
5533,4
5534,5
5535,6
5536,4
5537,6
5538,5
5539,0
5540,3
5541,2
5542,4
5543,2
5544,4
5545,3
5546,5
5547,6
5548,5
5549,3
5550,6
5551,5
5552,4
5553,2
5554,3
5555,4
5556,6
5557,6
5558,4
5559,4
5560,5
5561,2
5562,0
5563,2
5564,2
5565,4
5566,0
5567,5
5568,5
5569,3
5570,3
5571,3
5572,2
5573,6
5574,5
5575,4
5576,6
5577,5
5578,3
5579,0
5580,2
5581,2
5582,5
5583,5
5584,5
5585,1
5586,4
5587,2
5588,3
5589,4
5590,4
5591,5
5592,3
5593,0
5594,4
5595,6
5596,3
5597,3
5598,3
5599,4
5600,0
5601,0
5602,6
5603,5
5604,3
5605,5
5606,5
5607,5
5608,2
5609,4
5610,3
5611,3
5612,4
5613,0
5614,4
5615,4
5616,3
5617,6
5618,4
5619,3
5620,5
5621,6
5622,4
5623,0
5624,2
5625,6
5626,3
5627,2
5628,6
5629,6
5630,0
5631,6
5632,5
5633,3
5634,3
5635,0
5636,4
5637,4
5638,5
5639,3
5640,5
5641,4
5642,3
5643,5
5644,4
5645,2
5646,0
5647,4
5648,6
5649,4
5650,5
5651,6
5652,3
5653,5
5654,6
5655,3
5656,3
5657,0
5658,3
5659,0
5660,5
5661,0
5662,3
5663,4
5664,4
5665,6
5666,2
5667,4
5668,3
5669,4
5670,6
5671,6
5672,4
5673,2
5674,4
5675,3
5676,3
5677,6
5678,5
5679,3
5680,2
5681,0
5682,4
5683,3
5684,6
5685,3
5686,6
5687,2
5688,2
5689,3
5690,0
5691,2
5692,6
5693,5
5694,5
5695,2
5696,4
5697,2
5698,2
5699,2
5700,0
5701,4
5702,3
5703,4
5704,5
5705,4
5706,3
5707,3
5708,4
5709,3
5710,3
5711,5
5712,2
5713,3
5714,3
5715,3
5716,2
5717,5
5718,0
5719,6
5720,0
5721,4
5722,6
5723,3
5724,6
5725,6
5726,6
5727,4
5728,3
5729,3
5730,0
5731,4
5732,2
5733,6
5734,3
5735,4
5736,6
5737,6
5738,3
5739,0
5740,3
5741,0
5742,3
5743,5
5744,0
5745,6
5746,2
5747,6
5748,5
5749,6
5750,3
5751,3
5752,6
5753,3
5754,6
5755,2
5756,3
5757,5
5758,2
5759,3
5760,1
5761,4
5762,5
5763,3
5764,0
5765,2
5766,4
5767,2
5768,4
5769,2
5770,3
5771,0
5772,0
5773,1
5774,6
5775,0
5776,3
5777,6
5778,6
5779,4
5780,6
5781,3
5782,5
5783,6
5784,2
5785,3
5786,0
5787,4
5788,6
5789,0
5790,6
5791,3
5792,2
5793,2
5794,4
5795,3
5796,4
